id,name,latitude_deg,longitude_deg,municipality,iata_code
9451,Mc Cartney Airport,42.41389847,-89.32929993,Durand,
11202,Flying Z Ranch Airport,42.49169922,-89.35690308,Durand,
25719,Durand Municipal Airport,44.53889847,-92.01409912,Durand,
25893,Hayes Road Airport,44.65719986,-91.80860138,Durand,
16703,Val Air Airport,37.33779907,-107.8519974,Durango,
13041,Mc Laughlin Farm Airport,34.0890007,-96.42169952,Durant,
16996,Maplewood Farm Airport,41.46839905,-72.70839691,Durham,
21996,Margerison Airport,43.953999,-70.141403,Durham,
24039,Dwight's Delight Airport,41.52090073,-76.46219635,Dushore,
43047,Glenn's Strip Ultralightport,30.2052784,-92.21444702,Duson,
7892,East-West Paris Airport,42.85089874,-85.56700134,Dutton,
18931,Dutton Airport,47.84719849,-111.697998,Dutton,
25614,Majerle Strip STOLport,47.75529861,-121.9820023,Duvall,
6984,Sauer Airport,41.07529831,-88.48919678,Dwight,
9452,Watters Airport,41.05339813,-88.4611969,Dwight,
12819,Jim & Peg Airport,41.054798,-88.387299,Dwight,
16381,Squirrel Run Airport,35.48540115,-94.13829803,Dyer,
17757,Dyersville Area Airport,42.49610138,-91.17990112,Dyersville,
22101,Fontecchio Airport,45.784697,-88.0681989,E Kingsford,
19209,Eads Municipal Airport,38.47510147,-102.810997,Eads,
11734,Cotton Field,35.18999863,-89.63860321,Eads,
15190,Parker Airport,35.19639969,-89.62689972,Eads,
24934,Richardson Strip,35.20429993,-89.66670227,Eads,
17174,Eagle Airport,64.77639771,-141.151001,Eagle,EAA
24525,Hunt Field,45.00279999,-101.2129974,Eagle Butte,
22116,Eagles Nest Aerodrome,44.12649918,-93.87180328,Eagle Lake,
12671,Renz Ranch Airport,29.71940041,-96.30940247,Eagle Lake,
8074,Jake Garn Airport,40.26369858,-112.0210037,Eagle Mountain,
12107,Air Evac EMS 57 Base Heliport,28.7135556,-100.4538611,Eagle Pass,
12665,Comanche Ranch Airport,28.62800026,-100.1589966,Eagle Pass,
13537,Winn Exploration Co. Inc Airport,28.71689987,-100.4089966,Eagle Pass,
7468,East Oregon Cattle Co Airport,42.50350189,-122.8550034,Eagle Point,
14840,Mucky Flat Airport,42.59790039,-122.7129974,Eagle Point,
11189,Highland Airport,61.29249954,-149.5330048,Eagle River,
22578,Eagles Nest Airport,36.5180556,-93.6836111,Eagle Rock,
11104,Big Hill Airport,37.73120117,-79.811203,Eagle Rock,
11693,Merritt Field,41.41809845,-76.53440094,Eagles Mere,
11839,Puckett Gliderport,35.68939972,-86.61499786,Eagleville,
15977,Versailles Aerodrome,35.72999954,-86.53780365,Eagleville,
24923,Hawk Haven Airfield,35.68719864,-86.60639954,Eagleville,
24930,T-Top Airfield,35.68970108,-86.63580322,Eagleville,
6618,Lawrence Airport,35.29449844,-98.6364975,Eakly,
13487,Lasley Private Airport,35.35950089,-98.57119751,Eakly,
23825,King Airport,35.30009842,-98.48370361,Eakly,
17894,Rheude Airport,40.66090012,-87.43969727,Earl Park,
12892,Mc Neely Airport,35.246592,-90.461518,Earle,
12979,Bernard Manor Airport,35.22650146,-90.4654007,Earle,
6875,Humm Airport,41.59949875,-88.86990356,Earlville,
14152,Ambler - Cady Airport,41.5439,-88.9934,Earlville,
16528,Earlville Airport,41.56700134,-88.94789886,Earlville,
18071,B & C Airport,41.59280014,-88.96730042,Earlville,
24484,Williamsport Airpark,34.86460114,-82.56759644,Easley,
24040,Circle W Airfield,39.95869827,-76.97080231,East Berlin,
24057,Ben's Landing Ultralightport,39.95899963,-77.04969788,East Berlin,
23459,Heldeberg Airstrip,42.61119843,-74.06479645,East Berne,
24112,Offutt Acres Airport,40.98479843,-79.56639862,East Brady,
15723,Chinaberry Ranch Airport,32.6935997,-82.89890289,East Dublin,
9556,Pribbs Field,48.08209991,-97.01629639,East Grand Forks,
22144,Spud Field,47.92499924,-96.98370361,East Grand Forks,
22185,J J and T Airport,47.98889923,-97.03119659,East Grand Forks,
16968,Devils Hopyard Field,41.44400024,-72.33899689,East Haddam,
11009,Walter's Field,42.66899872,-76.05619812,East Homer,
21432,East Jordan City Airport,45.13010025,-85.1065979,East Jordan,
22037,Wilson Township Airport,45.14170074,-85.00669861,East Jordan,
16970,Yankee Airstrip,41.88339996,-71.81620026,East Killingly,
15900,Transportation Research Center of Ohio Airport,40.30810165,-83.54170227,East Liberty,
23686,Hillview Airstrip,40.30870056,-83.61519623,East Liberty,
14761,Richters Airport,38.69609833,-94.25800323,East Lynne,
9453,Mc Neal's Field,41.51589966,-90.37960052,East Moline,
8509,Spadaro Airport,40.82789993,-72.748703,East Moriches,
12061,Aero Flight Center Airport,40.8586998,-80.53530121,East Palestine,
15113,Morris Field,40.88230133,-80.60030365,East Palestine,
23398,Oak Ridge Airport,43.09840012,-77.18190002,East Palmyra,
22263,Henderson Mounds E B G Airport,36.70700073,-89.46669769,East Prairie,
24041,D.Evans Farm Airport,39.97949982,-76.53610229,East Prospect,
23460,Alexander Farm Airport,42.58060074,-73.61620331,East Schodack,
15300,Waldronaire Airport,48.71179962,-123.0179977,East Sound,WDN
10170,Barker Strip,42.74560165,-88.43759918,East Troy,
25763,Air Troy Estates - Restricted Airport,42.79999924,-88.33339691,East Troy,
17039,Roberts Farm Airport,41.88980103,-72.61509705,East Windsor,
16971,Bancroft Airport,41.8667984,-72.61620331,East Windsor Hill,
12320,Eastford Airport,41.91040039,-72.06809998,Eastford,
12326,Buell Farm Ultralightport,41.91949844,-72.11840057,Eastford,
8386,Risky Airport,39.31399918,-95.07160187,Easton,
21874,Ewing Airport,38.80929947,-75.99220276,Easton,
25632,Clam Harbor Airport,48.62229919,-122.9469986,Eastsound,
25435,Mears Field,37.36989975,-75.94689941,Eastville,
16902,Crop Air Inc Airport,40.51250076,-104.6520004,Eaton,
18132,Horizon Field,40.36669922,-85.33860016,Eaton,
6776,Rapids Airway Airport,42.53450012,-84.62830353,Eaton Rapids,
12773,Skyway Estates Airport,42.58359909,-84.65139771,Eaton Rapids,
9999,Sebastian Cove Airport,33.45420074,-83.27780151,Eatonton,
15724,Deerfield Landing Airport,33.2181015,-83.31719971,Eatonton,
11794,Carlson Airport,44.72359848,-91.4598999,Eau Claire,
25720,Mertinkes Airport,44.70500183,-91.4654007,Eau Claire,
19191,Ebensburg Airport,40.46120071,-78.77519989,Ebensburg,
24114,Strittmatter Airport,40.54700089,-78.69470215,Ebensburg,
24283,Hamilton Hill Airport,40.42789841,-78.74140167,Ebensburg,
17306,Redhead Airport,30.4904995,-85.83940125,Ebro,
23829,West Buttercreek Airport,45.66529846,-119.3860016,Echo,
13224,Doctors Mesa Airport,38.85279846,-108.0169983,Eckert/Orchard City,
25183,Parker Place Airport,33.59180069,-96.2766037,Ector,
13543,Skalitsky Airport,26.29030037,-97.94940186,Edcouch,
13625,Cannon Aviation Airport,26.30870056,-97.95439911,Edcouch,
25045,Liberty Hill International Airport,31.29459953,-97.29699707,Eddy,
15608,Courtney's Landing Airport,41.21659851,-92.77799988,Eddyville,
8337,Fairbanks Airfield,42.58779907,-114.3339996,Eden,
12850,Dinnerbell Airport,43.70830154,-88.28569794,Eden,
8005,Lee's Airport,36.19609833,-76.66529846,Edenton,
18870,Edgeley Municipal Airport,46.34859848,-98.73560333,Edgeley,
12160,Jana Airport,42.87279892,-89.07569885,Edgerton,
14959,Robertson's Roost Airport,38.8594017,-88.65859985,Edgewood,
19724,Weide Ahp (Aberdeen Proving Ground) Heliport,39.39160156,-76.29109955,Edgewood Arsenal,
7344,Joe D Lewis Airport,40.13339996,-92.10019684,Edina,
7345,Hall Airport,40.11669922,-92.26689911,Edina,
24116,Carlson Airport,41.904202,-80.1026,Edinboro,
6727,Olafson Brothers Airport,48.62639999,-97.82900238,Edinburg,
8271,Plateau Sky Ranch Airport,43.22510147,-74.11489868,Edinburg,
13544,Norman & White Airport,26.36149979,-98.15249634,Edinburg,
14846,Hidden River Airport,38.52230072,-78.52420044,Edinburg,
25365,Longs Airport,38.8042984,-78.5719986,Edinburg,
7453,Edmond Airport,35.6833992,-97.43360138,Edmond,
8599,5B Ranch Airport,35.72980118,-97.54139709,Edmond,
10065,Myrick Airport,35.74329037,-97.40557909,Edmond,
12602,Woodleaf Aero Estates Airport,35.71260071,-97.36699677,Edmond,
23838,Northwest Edmond Airport,35.70759964,-97.54060364,Edmond,
13546,Hahns Airport,28.94890022,-96.54969788,Edna,
13548,Kubecka Flying Service Inc. Airport,28.98080063,-96.62190247,Edna,
22328,Joe Sanford Field,32.24679947,-90.58229828,Edwards,
9826,Jett Airpark,37.89599991,-76.35520172,Edwardsville,
24620,Strafuss Airport,39.50419998,-95.47109985,Effingham,
16187,Bartletts Airport,58.21620178,-157.352005,Egegik,BSZ
25823,Sunny Slope Runway Airport,44.98279953,-87.30950165,Egg Harbor,
11890,Moccasin Creek Airport,33.14220047,-80.95559692,Ehrhardt,
24433,Ehrhardt Airport,33.08959961,-81.0082016,Ehrhardt,
24453,Broxton Bridge Plantation Airport,33.00569916,-81.04840088,Ehrhardt,
24467,Shiloh Plantation Airport,33.12060165,-80.95079803,Ehrhardt,
8015,Gregg Airport,40.18059921,-80.12760162,Eighty Four,
8881,Bandel Airport,40.13059998,-80.09619904,Eighty Four,
19169,Ekalaka Airport,45.87779999,-104.5370026,Ekalaka,
22403,Laird Ranch Airport,45.66809845,-104.7030029,Ekalaka,
22442,Castleberry Airport,45.90890121,-104.5759964,Ekalaka,
22469,Sikorski Ranch Airport,46.10689926,-104.4150009,Ekalaka,
20279,Ekuk Airport,58.81119919,-158.5590057,Ekuk,KKU
7637,Rodgers Roost Airport,29.28779984,-96.34970093,El Campo,
9780,Frels Airport,29.17919922,-96.3227005,El Campo,
13127,Norris Raun Ranch Airport,29.19610023,-96.49189758,El Campo,
14398,Stovall Ranch Nr 1 Airport,29.20030022,-96.55439758,El Campo,
15187,Tradewind Agricultural Airport,29.16279984,-96.22519684,El Campo,
25112,El Campo Airpark,29.26689911,-96.32520294,El Campo,
8933,Douthitt Strip,32.78889847,-115.5299988,El Centro,
15768,Patty Field,37.80039978,-96.7990036,El Dorado,
24635,Foster Field,37.86999893,-96.646698,El Dorado,
9320,El Mirage-Village Square Airport,33.6128006,-112.3349991,El Mirage,
15600,El Mirage Field Adelanto Airport,34.625,-117.6050034,El Mirage,
13186,Cypress Creek Airpark,35.0542984,-92.11710358,El Paso,
8348,Barnstorm Field,40.77500153,-89.00109863,El Paso,
12905,Corn Alley Airport,40.76929855,-88.98310089,El Paso,
9218,Pellar Farm Airport,35.50279999,-98.04060364,El Reno,
15125,Baker Airstrip,35.47510147,-97.92890167,El Reno,
15127,Brandley Airport,35.50419998,-98.04060364,El Reno,
25696,Norrie Brook Airport,44.87390137,-89.23069763,Eland,
11392,Ambrosich Field,39.21780014,-104.6800003,Elbert,
16903,Flying Lazy D Ranch Airport,39.16249847,-104.5350037,Elbert,
14048,Horak Airport,30.46689987,-87.54160309,Elberta,
16196,Pleasant View Farm Airport,30.4627,-87.525002,Elberta,
16200,Perdido Winds Airpark,30.42440033,-87.53530121,Elberta,
16247,Shields Airport,30.44190025,-87.46389771,Elberta,
23401,Walls Airport,43.04399872,-76.4618988,Elbridge,
8726,[Duplicate] Hoby Wolf Airport,39.40790176,-76.92749786,Eldersburg,
13203,Eldora Municipal Airport,42.33069992,-93.11399841,Eldora,
13533,Rocking R Ranch Airport,30.85849953,-100.322998,Eldorado,
14473,Christian Ranch Airport,30.86030006,-100.5670013,Eldorado,
22217,Blue Hollow Airpark,37.7976,-92.829201,Eldridge,
22713,Johnson Airstrip,46.89860153,-98.85870361,Eldridge,
22734,L. Seckerson Airstrip,46.80049896,-99.00509644,Eldridge,
25096,Mc Alister Farm Airport,34.13059998,-98.90309906,Electra,
11796,Gopher Stol Airport,44.64110184,-91.51270294,Eleva,
25963,Log Cabin Airport,44.57500076,-91.54709625,Eleva,
26333,Elgin Municipal Airport,46.38280106,-101.8450012,Elgin,
22936,Koinzan Airport,41.98329926,-98.08370209,Elgin,
7796,Over the Hill Airport,34.14139938,-80.74669647,Elgin,
8763,Skye Dance Airport,30.38080025,-97.42749786,Elgin,
12108,Elgin Intracontinental Airport,30.33769989,-97.35030365,Elgin,
12883,Hawken Air One Airport,30.31830025,-97.30220032,Elgin,
25176,Baker's Place Airport,30.3302002,-97.45890045,Elgin,
25186,Wood Triple D Airport,30.3791008,-97.19470215,Elgin,
17177,Elim Airport,64.61470032,-162.2720032,Elim,ELI
22304,Moses Point Airport,64.69819641,-162.0570068,Elim,
10429,Dietrichs Airport,39.33250046,-104.5660019,Elizabeth,
14900,Pine View Airport,39.3443985,-104.5810013,Elizabeth,
15686,D Bar D Airport,39.28129959,-104.572998,Elizabeth,
16676,Flyin' B Ranch Airport,39.32329941,-104.572998,Elizabeth,
16896,Circle 8 Ranch Airport,39.33470154,-104.5459976,Elizabeth,
8361,Robinson Airpark,38.14310074,-85.9878006,Elizabeth,
18137,Stewart Airport,38.13550186,-86.01860046,Elizabeth,
9873,Hales Landing Airport,39.11719894,-81.39170074,Elizabeth,
8519,Fletcher's Airport,36.18069839,-76.14910126,Elizabeth City,
22770,Meadstown Airstrip,36.20019913,-76.2358017,Elizabeth City,
8054,Mitchell Field,34.46630096,-78.32859802,Elizabethtown,
7503,Harman Airport,40.52230072,-76.84549713,Elizabethville,
24042,Gusler Airport,40.4654007,-76.83999634,Elizabethville/Halifax,
25618,Elk Heights Airport,48.001999,-117.263333,Elk,
6825,Darbro Field,37.26620102,-95.959198,Elk City,
24621,Bob Faler Airport,37.30009842,-95.90029907,Elk City,
15274,Diamond M Ranch Airport,39.57210159,-122.6090012,Elk Creek,
14883,Lucchetti Ranch Airport,38.42350006,-121.2269974,Elk Grove,
16723,Sky Way Estates Airport,38.41070175,-121.2350006,Elk Grove,
25701,Stocktrade Airport,44.80830002,-91.68440247,Elk Mound,
24498,Mj Aviation Ii Airport,42.67869949,-96.69889832,Elk Point,
10119,Yuba Airport,44.83890152,-85.43119812,Elk Rapids,
17861,Elk River Airport,46.78739929,-116.1679993,Elk River,
22146,Meadowvale Airport,45.36249924,-93.58860016,Elk River,
17664,Elkader Airport,42.84690094,-91.38069916,Elkader,
23990,Strizki Ultralightport,41.69729996,-75.59490204,Elkdale,
19739,Elkhart Morton County Airport,37.000702,-101.879997,Elkhart,
17739,Wheatley Farms Airport,41.533298,-95.075302,Elkhorn,
10980,Paddock Field,42.73860168,-88.57980347,Elkhorn,
25764,Swan Airport,42.70700073,-88.63760376,Elkhorn,
25765,Weedhopper Meadow Airport,42.6875,-88.60199738,Elkhorn,
8199,Foggy River Airport,36.01789856,-94.0184021,Elkins,
26052,Fairview Airport,38.95619965,-79.78869629,Elkins,
22555,Blumenstetter Airport,37.43500137,-93.06680298,Elkland,
24043,Baker Airport,41.96509933,-77.31580353,Elkland,
23332,Red Rock Ranch Airport,40.31269836,-115.8970032,Elko,
12352,Byrd Air Field,29.80080032,-81.50090027,Elkton,
18493,Standard Field,36.80279922,-87.17639923,Elkton,
15433,Farm Yard Field,43.53070068,-123.5490036,Elkton,
25766,Martin Fierro Airport,42.79999924,-90.57180023,Ellenboro,
17127,Owens Field,38.80569839,-75.41269684,Ellendale,
18812,Ellendale Municipal Airport,46.01250076,-98.51290131,Ellendale,
25642,Flying Rock Airpark,47.15370178,-120.637001,Ellensburg,
25859,J K D Farms Airport,46.97430038,-120.461998,Ellensburg,
13245,Thomson Airfield,27.5442009,-82.53009796,Ellenton,
16972,Wysocki Field,41.94540024,-72.4776001,Ellington,
7368,Eagle Field,37.23469925,-91.09359741,Ellington,
8381,Ellinwood Municipal Airport,38.37329865,-98.5951004,Ellinwood,
15258,Mave's Lakeview Road Airport,45.23509979,-87.06749725,Ellison Bay,
8491,Wood Strip,46.55810165,-112.4120026,Elliston,
19193,Ellsworth Municipal Airport,38.75040054,-98.22930145,Ellsworth,
24316,Home Safe Airport,40.10589981,-80.0338974,Ellsworth/Bentleyville,
43076,Hess Airport,31.67790031,-97.13999939,Elm Mott,
14667,D and B Airpark,46.97290039,-123.3840027,Elma,
25860,My Airport,46.97259903,-123.4769974,Elma,
24614,Harold K. Wells Airport,38.38700104,-96.72969818,Elmdale,
9807,Russell Paradise Airport,29.22520065,-98.38359833,Elmendorf,
13629,Harmony Field,29.29610062,-98.37950134,Elmendorf,
13900,Walnut Creek Airport,39.9693985,-92.69689941,Elmer,
6783,Emmanuel Airport,39.59680176,-75.23349762,Elmer,
14292,Coombs Airport,39.56060028,-75.21859741,Elmer,
9470,Jackson Field,41.17169952,-89.80680084,Elmira,
23179,Dalrymples Airport,42.04169846,-76.83300018,Elmira,
23183,Connelly Field,42.085098,-76.921303,Elmira,
10066,Crow-Mag Airport,44.06370163,-123.3909988,Elmira,
11874,Barnard Airport,38.63700104,-97.21360016,Elmo,
15888,Haar Airport,41.45420074,-83.26519775,Elmore,
15889,Toussaint Airpark,41.5155983,-83.30580139,Elmore,
7454,Mckey Airport,34.6570015,-97.40170288,Elmore City,
23754,Entropy Airport,34.581902,-97.409697,Elmore City,
15078,Bornemeier Airstrip,40.87080002,-96.29199982,Elmwood,
13696,K & D Airport,36.26330185,-79.4496994,Elon College,
6695,Seidel Ranch Airport,30.14769936,-97.66280365,Elroy,
18940,Elroy Municipal Airport,43.70640182,-90.25759888,Elroy,
7347,Sloan's Airport,39.1405983,-90.73680115,Elsberry,
22956,Stinking Water Creek Airport,40.72330093,-101.4570007,Elsie,
13125,Hamp Airport,43.3995018,-84.80079651,Elwell,
10509,Sweedler Airport,41.41230011,-88.04869843,Elwood,
10484,Elwood Airport,40.2528,-85.833298,Elwood,
9618,Johnson Lake Airport,40.69670105,-99.83429718,Elwood,
14077,Geyser Ranch Airport,38.664101,-114.632004,Ely/Pioche,
15891,Richards Airport,41.40390015,-82.10649872,Elyria,
18466,Elyria Airport,41.33150101,-82.10030365,Elyria,
23671,Carroll's Airport,41.33390045,-82.1026001,Elyria,
13856,Galler's Airport,44.18659973,-93.7141037,Elysian,
14709,Cub Bear Airport,45.04439926,-92.2928009,Emerald,
13969,Pam's Place Airport,39.50080109,-86.69190216,Eminence,
17895,Patrum Field,39.57369995,-86.61810303,Eminence,
10923,Rooster Field,38.29339981,-85.20500183,Eminence,
9441,Yoder Airport,41.609798,-85.525497,Emma,
6764,Lanham Field,43.87770081,-116.5370026,Emmett,
9370,Sharpe's Strip,42.95159912,-82.77590179,Emmett,
21858,Bell Airport,39.63639832,-77.2928009,Emmittsburg,
26337,Empire Airport,44.78749847,-86.00430298,Empire,
8174,Empire Airport,40.577999,-119.352997,Empire,
23374,Empire Farms Airport,40.43569946,-119.461998,Empire,
7941,Sickler Airstrip,38.43059921,-96.08830261,Emporia,
13332,Mary's Place Airport,38.383598,-96.146103,Emporia,
24584,Roberts Memorial Airport,38.42309952,-96.37190247,Emporia,
26109,Platt Ranch Airport,41.16500092,-106.5950012,Encampment,
9810,Lewis Ranch Airport,27.98360062,-99.37670135,Encinal,
15208,Strait Ranch Airport,28.13999939,-99.57029724,Encinal,
24837,La Esperanza Ranch Airport,28.07309914,-99.57420349,Encinal,
26191,El Jardin Ranch Airport,28.07500076,-99.28639984,Encinal,
9774,El Coyote Ranch Airport,26.85840034,-98.22200012,Encino,
12524,Sky Haven Airport,46.62720108,-97.62039948,Enderlin,
22873,Geske Airfield,46.64080048,-97.55110168,Enderlin,
21576,Stoney Real Estate Airport,38.04859924,-88.30059814,Enfield,
13903,Dunroamin Farms Airport,36.15990067,-77.62470245,Enfield,
22787,Enfield-Shearin Airport,36.21720123,-77.63749695,Enfield,
8032,Bredlow Farm Airport,34.55310059,-92.09140015,England,
11108,Moore Farm Airport,34.55009842,-92.05010223,England,
18149,Roberson Airport,38.32139969,-86.49079895,English,
23091,Mar Bar L Farms Airport,40.2765007,-74.3884964,Englishtown,
13866,Longhorn Field,36.31719971,-97.81610107,Enid,
24572,Barber Airport,44.46250153,-102.552002,Enning,
24814,MX Ranch Heliport,32.37916565,-96.68694305,Ennis,
26259,Skylark Airport,32.3125,-96.488889,Ennis,
21561,Corkern Airport,30.72240067,-90.06539917,Enon,
